name,platform,dependents_count,dependent_repos_count,stars,forks,contributions_count,rank,gap,reverse_gap,hidden_score,critical_fragile,staleness_years,release_count,releases_per_year,first_release_year,last_release_year,license,domain,repo_host,repo_org,status,deprecation_reason,cluster,keywords_text
react-native-fast-image,npm,402,140,8407,1527,75,22,0.4560859334857299,-0.4560859334857299,-0.9725944653865972,-1.8436053006653794,3.189596167008898,122,20.333333333333332,2017,2022,MIT,web,github.com,dylanvann,,,0,cache cached fastimage image priority cocoapod glide hacktoberfest image-cache react-native sdwebimage
@npmtea2024/facilis-quibusdam-totam-tempora,npm,402,0,0,0,1,13,2.6053050461411096,-2.6053050461411096,4.89469361847064,2.0476263383963027,1.782340862422998,2,2.0,2024,2024,MIT,other,github.com,npmtea2024,,,6,
react-cropper,npm,402,65,2075,275,28,19,0.7857611105992408,-0.7857611105992408,-0.06416431043441895,-1.122244995801173,2.7433264887063653,56,6.222222222222222,2015,2023,MIT,web,github.com,react-cropper,,,0,react react-component cropper image cropperjs crop crop-image react-components react-cropper reactjs
react-click-outside,npm,402,128,275,40,4,18,0.4947153358418608,-0.4947153358418608,0.07333157414195754,1.9441028154979971,7.8959616700889805,16,4.0,2015,2018,MIT,multi,github.com,kentor,,,3,click outside higher order component onclickoutside react click component dropdown hoc outside
@polymer/paper-icon-button,npm,402,266,42,44,37,19,0.17879378477653418,-0.17879378477653418,-0.031986469339193135,1.0642110857834086,6.978781656399726,33,8.25,2016,2019,BSD-3-Clause,web,github.com,polymerelements,,,3,web-components polymer button icon control
@pandacss/dev,npm,402,82,5927,281,175,22,0.6862269537650356,-0.6862269537650356,-0.49200499215502846,-3.1309015955167117,0.010951403148528405,1003,250.75,2023,2026,MIT,multi,github.com,chakra-ui,,,0,atomic-css compiler css css-in-js design-system design-tokens engine framework-agnostic jit-compiler postcss styled-system theming typescript utility-classes
minimalistic-crypto-utils,npm,401,209,25,5,1,19,0.2820067583505508,-0.2820067583505508,0.4183706354176447,3.353694021678666,8.873374401095141,2,2.0,2017,2017,MIT,security,github.com,indutny,,,3,minimalistic utils crypto
html-webpack-template,npm,401,194,830,139,21,20,0.314191441721952,-0.314191441721952,-0.5197509869748353,0.8874014935355935,7.780971937029432,38,7.6,2014,2018,MIT,web,github.com,jaketrent,,,3,webpack template html-webpack-plugin index.html index.ejs
metro-minify-uglify,npm,401,204,5524,671,394,22,0.29247219202871566,-0.29247219202871566,-1.0836658199649376,-2.889210275016685,1.9383983572895278,123,17.571428571428573,2018,2024,MIT,multi,github.com,facebook,,,5,bundler javascript react-native
jest-mock-axios,npm,463,181,253,42,24,20,0.406446592569806,-0.406446592569806,-0.01671699484570291,-1.118989060923552,0.34223134839151265,62,6.888888888888889,2017,2025,MIT,testing,github.com,knee-cola,,,0,axios jest mock
gulp-strip-debug,npm,409,283,250,19,2,20,0.15946551667269793,-0.15946551667269793,-0.3825806747912244,-0.20432341184359548,0.32306639288158795,15,1.25,2014,2025,MIT,other,github.com,sindresorhus,,,5,gulpplugin strip remove delete clean debug debugger console log logging js javascript ecmascript ast esprima gulp-plugin nodejs
@azure/msal-node,npm,402,135,3986,2700,308,21,0.47176613777089216,-0.47176613777089216,-0.8356023433008645,-3.3909601603652053,0.09034907597535935,146,24.333333333333332,2020,2025,MIT,security,github.com,azuread,,,0,js ts node aad msal oauth
ember-sinon,npm,401,318,64,12,15,19,0.10043537002728886,-0.10043537002728886,-0.11520360579313005,1.1451997485363667,5.8699520876112254,25,3.5714285714285716,2014,2020,MIT,devtools,github.com,csantero,,,3,ember-addon sinon
@npmtea2024/suscipit-voluptas-labore-adipisci,npm,452,452,0,0,1,16,0.0,0.0,0.9985694661082006,2.14379810958076,1.782340862422998,2,2.0,2024,2024,MIT,other,github.com,npmtea2024,,,5,
walkdir,npm,404,272,130,22,18,19,0.17129237617391269,-0.17129237617391269,-0.20415844023414514,1.069413972384091,6.4750171115674195,19,2.375,2012,2019,MIT,other,github.com,soldair,,,3,find walk tree files fs
twit,npm,401,263,4306,561,34,21,0.18262212621463858,-0.18262212621463858,-1.1796689254583907,0.1247778462640381,7.526351813826146,64,8.0,2011,2018,MIT,multi,github.com,ttezel,,,3,twitter api rest stream streaming oauth
proper-lockfile,npm,401,198,261,46,19,19,0.30537297667476304,-0.30537297667476304,-0.20433753482325956,0.3458485143336585,4.950034223134839,33,4.125,2014,2021,MIT,other,github.com,moxystudio,,,3,lock locking file lockfile fs cross-process atomic filesystem nodejs
@vue/server-test-utils,npm,401,116,3565,665,310,21,0.5360401913383082,-0.5360401913383082,-0.6082778752910462,-2.4551973303738204,2.595482546201232,41,6.833333333333333,2018,2023,MIT,multi,github.com,vuejs,,,0,
simplebar-react,npm,416,80,6350,539,69,23,0.7116510360951078,-0.7116510360951078,-0.4778179361688374,-2.5357066563242183,0.5174537987679672,96,12.0,2018,2025,MIT,web,github.com,grsmto,,,0,
@types/platform,npm,483,140,50793,30543,1814,23,0.5356262489890327,-0.5356262489890327,-1.4243632327704887,-4.116414743436295,2.1683778234086244,18,2.25,2016,2023,MIT,other,github.com,definitelytyped,,,0,definition dts hacktoberfest types typescript typescript-definitions typings
twitter,npm,416,265,1262,233,41,20,0.19525441834269053,-0.19525441834269053,-0.8164371819354217,0.7453063725690023,8.572210814510608,51,6.375,2010,2017,MIT,multi,github.com,desmondmorris,,,3,twitter streaming oauth
fbemitter,npm,413,165,1061,125,12,21,0.3968922530808441,-0.3968922530808441,-0.44830021841904,0.20098482695106717,4.996577686516085,8,1.1428571428571428,2015,2021,BSD-3-Clause,web,github.com,facebook,,,3,clientside
flush-promises,npm,401,186,194,6,3,19,0.33238444654797084,-0.33238444654797084,-0.041462044433314305,1.9473377521960793,7.186858316221766,3,1.5,2017,2018,MIT,multi,github.com,kentor,,,3,async await flush promise promises testing
eslint-tinker,npm,401,111,7,2,3,15,0.5550080304142884,-0.5550080304142884,1.1528533024702674,2.9176494781106372,7.529089664613279,13,4.333333333333333,2016,2018,MIT,devtools,github.com,benjycui,,,3,eslint fix markdown automatically
eslint-plugin-no-loops,npm,401,191,130,5,5,20,0.3209248243809202,-0.3209248243809202,0.05323339381062758,0.05377289987445949,1.571526351813826,5,0.5555555555555556,2016,2024,MIT,other,github.com,buildo,,,5,
unplugin-vue-macros,npm,402,62,1973,120,51,21,0.8059644966875279,-0.8059644966875279,-0.0006310317509531926,-1.972285270607054,0.8596851471594799,185,46.25,2022,2025,MIT,devtools,github.com,vue-macros,,,0,vue-macros macros vue sfc setup script-setup unplugin esbuild options rollup rsbuild rspack vite vuejs webpack
react-measure,npm,404,172,1940,109,25,20,0.3694089200858732,-0.3694089200858732,-0.6498803561199451,-0.1913663367385383,5.330595482546201,62,10.333333333333334,2015,2020,MIT,multi,github.com,souporserious,,,3,react component measure measurements dimensions element-queries container-queries size
stream-to-array,npm,400,240,100,11,6,20,0.22112733004531382,-0.22112733004531382,-0.04156613015817612,2.7144497324516275,9.86173853524983,8,2.0,2013,2016,MIT,data,github.com,stream-utils,,,3,stream streams buffer array concat
expand-tilde,npm,409,222,24,3,2,19,0.2644789936715748,-0.2644789936715748,0.4245260307972758,3.2766782462577706,9.084188911704311,9,4.5,2015,2016,MIT,other,github.com,jonschlinkert,,,3,cwd expand expansion filepath home path pwd tilde user userhome javascript nodejs tilde-expansion
eslint-plugin-adonis,npm,403,283,22,0,2,16,0.15306302506356761,-0.15306302506356761,0.3109180600352318,1.4271883161761936,3.2251882272416155,30,7.5,2019,2022,MIT,devtools,github.com,adoniscommunity,,,5,eslint eslintplugin eslint-plugin adonisjs typescript
riot,npm,400,269,14866,966,196,23,0.1717806084611948,-0.1717806084611948,-1.534284925645565,-3.4180941859874854,0.12867898699520877,299,24.916666666666668,2014,2025,MIT,web,github.com,riot,,,5,custom tags custom elements web components virtual dom shadow dom minimal minimalist client-side framework declarative templating template data binding mvc model view controller riotjs riot.js customelement customelements customtags elegant javascript lite simple webcomponents
mixpanel-browser,npm,406,82,927,325,66,22,0.6905163168491459,-0.6905163168491459,-0.025356885893974,-2.200717424022772,0.04106776180698152,94,8.545454545454545,2015,2025,Apache-2.0,web,github.com,mixpanel,,,0,analytics browser javascript mixpanel mixpanel-javascript-library sdk
jstransformer-markdown-it,npm,400,213,24,7,11,18,0.2727305992709912,-0.2727305992709912,0.39490981942876735,0.7547026472813964,3.4715947980835042,11,1.375,2015,2022,MIT,multi,github.com,jstransformers,,,5,jstransformer markdown-it
@types/gtag.js,npm,476,133,50793,30543,1814,23,0.5514135806753062,-0.5514135806753062,-1.4031034271133267,-4.310687344657117,1.6043805612594113,21,3.5,2019,2024,MIT,other,github.com,definitelytyped,,,0,definition dts hacktoberfest types typescript typescript-definitions typings
peggy,npm,407,239,1097,70,36,20,0.2304489213782741,-0.2304489213782741,-0.6963276417579837,-1.7756848923064663,0.4243668720054757,28,2.0,2012,2025,MIT,other,github.com,peggyjs,,,5,grammar parser generator peg peg.js parser pegjs
@juiggitea/a-laboriosam-omnis-praesentium,npm,400,400,0,0,1,7,0.0,0.0,0.9778998759406259,1.988670407809849,1.6125941136208077,2,2.0,2024,2024,MIT,security,,,,,5,
@npmtea2024/voluptas-nostrum-labore-asperiores,npm,452,452,0,0,1,16,0.0,0.0,0.9985694661082006,2.14379810958076,1.782340862422998,2,2.0,2024,2024,MIT,other,github.com,npmtea2024,,,5,
@types/date-fns,npm,400,138,50793,30543,1814,18,0.4601295723660872,-0.4601295723660872,-1.5697303984860134,-4.580828683247118,1.2101300479123889,7,0.7777777777777778,2016,2024,MIT,other,,,Deprecated,"This is a stub types definition for date-fns (https://github.com/date-fns/date-fns). date-fns provides its own type definitions, so you don't need @types/date-fns installed!",0,definition dts hacktoberfest types typescript typescript-definitions typings
dustjs-linkedin,npm,404,270,2916,474,39,20,0.17448573234026288,-0.17448573234026288,-1.0870527635492133,-0.9600762615607976,4.024640657084189,56,5.6,2012,2021,MIT,web,github.com,linkedin,,,5,templates views dust dustjs dust.js linkedin
@types/randombytes,npm,448,182,50793,30543,1814,23,0.38979525127289394,-0.38979525127289394,-1.6562815737867984,-4.178137735444312,2.1683778234086244,4,0.6666666666666666,2018,2023,MIT,other,github.com,definitelytyped,,,0,definition dts hacktoberfest types typescript typescript-definitions typings
taffydb,npm,403,221,2213,287,14,21,0.2600283906599663,-0.2600283906599663,-0.8716759599314424,1.2920999864573344,9.30321697467488,4,0.6666666666666666,2011,2016,BSD-2-Clause,data,github.com,typicaljoe,,,3,database browser json collection records node nodejs
write-pkg,npm,399,229,88,13,9,14,0.24033215531036944,-0.24033215531036944,0.013671684610585488,0.08851889949324382,2.1793292265571527,13,1.4444444444444444,2015,2023,MIT,other,github.com,sindresorhus,Deprecated,Renamed to write-package,5,json write stringify file fs graceful package
grunt-istanbul,npm,400,293,107,36,15,17,0.1347970422080249,-0.1347970422080249,-0.2433272236191289,1.8319068430530063,8.555783709787816,20,3.3333333333333335,2012,2017,MIT,testing,github.com,taichi,,,3,gruntplugin coverage code coverage js code coverage js coverage istanbul
webpack-livereload-plugin,npm,400,170,203,51,23,19,0.37014826222802855,-0.37014826222802855,-0.05329709718226691,0.14321365634384498,4.427104722792608,31,4.428571428571429,2015,2021,ISC,multi,github.com,statianzo,,,5,webpack livereload hacktoberfest webpack-livereload-plugin
solium,npm,399,167,928,129,21,19,0.37675070960209966,-0.37675070960209966,-0.45144490504237766,0.3858748424692251,6.31895961670089,57,14.25,2016,2019,MIT,multi,github.com,duaraghav8,,,3,lint static-analysis solidity abstract-syntax-tree ethereum smart-contracts ethlint solium blockchain code-quality dapp developer-tools security soliumconfig soliumplugin
@types/rsvp,npm,424,262,50793,30543,1814,23,0.20843318156055357,-0.20843318156055357,-1.9381933956240505,-4.285253616240006,1.9767282683093772,15,1.875,2017,2024,MIT,other,github.com,definitelytyped,,,5,definition dts hacktoberfest types typescript typescript-definitions typings
gatsby-plugin-typescript,npm,399,173,55959,10259,1261,25,0.361510743045363,-0.361510743045363,-1.6594710740162608,-4.708073469082668,0.11225188227241616,607,67.44444444444444,2017,2025,MIT,web,github.com,gatsbyjs,,,0,gatsby gatsby-plugin typescript blog compiler graphql react static-site-generator web-app
@npmtea2024/molestias-voluptatibus-aspernatur-porro,npm,452,452,0,0,1,16,0.0,0.0,0.9985694661082006,2.14379810958076,1.782340862422998,2,2.0,2024,2024,MIT,other,github.com,npmtea2024,,,5,
object-sizeof,npm,420,191,298,44,17,19,0.3409808671321186,-0.3409808671321186,-0.1738237904859333,-0.716043119130167,1.4893908281998631,42,3.8181818181818183,2014,2024,MIT,other,github.com,miktam,,,5,sizeof size object bytes
node-dev,npm,404,266,2251,122,30,19,0.1809437618500933,-0.1809437618500933,-0.9751958403280403,-1.0620384606164217,3.02258726899384,76,5.846153846153846,2010,2022,MIT,other,github.com,fgnass,,,5,restart reload supervisor monitor watch
remove,npm,413,231,11,1,1,16,0.25151235622999923,-0.25151235622999923,0.6264983629191342,5.121483891735682,13.49760438056126,4,4.0,2012,2012,MIT,web,github.com,dsc,,,3,util server files fs rm remove delete recursive
postcss-each,npm,401,164,93,20,6,19,0.3867421088705636,-0.3867421088705636,0.2027154667106585,0.986721889729982,4.525667351129363,20,2.857142857142857,2015,2021,MIT,web,github.com,outpunk,,,3,postcss css postcss-plugin each iterator iteration preprocessing
eslint-plugin-you-dont-need-lodash-underscore,npm,399,269,18936,816,138,20,0.17069622716897515,-0.17069622716897515,-1.599713793256727,-2.791367374590737,1.7631759069130732,27,3.0,2016,2024,MIT,devtools,github.com,you-dont-need,,,5,underscore lodash eslint eslintplugin eslint-plugin native alternatives findindex hacktoberfest isnan javascript javascript-methods lastindexof reduceright utilities
@alicloud/rpc-util,npm,446,2,0,0,0,9,2.173186268412274,-2.173186268412274,4.262755678919247,3.6558210467736174,5.486652977412731,5,5.0,2020,2020,Apache-2.0,multi,,,,,6,
deepmerge-ts,npm,523,164,254,10,8,21,0.5018473427698202,-0.5018473427698202,0.1789865969294012,-0.3355740437858553,0.8733744010951403,58,11.6,2021,2025,BSD-3-Clause,devtools,github.com,rebeccastevens,,,0,merge deepmerge deep merge deep-merge inferred types inferred-types recursive merge recursive-merge ts ts merge ts-merge typescript typescript merge typescript-merge
speakeasy,npm,403,123,2722,229,15,20,0.51295967994837,-0.51295967994837,-0.5390020307475791,1.4231165572462843,9.949349760438055,7,1.1666666666666667,2011,2016,MIT,security,github.com,speakeasyjs,,,3,authentication google authenticator hmac hotp multi-factor one-time password passwords totp two factor two-factor two-factor authentication javascript mfa node node-js nodejs two-factor-authentication
react-google-maps,npm,398,87,4627,935,67,21,0.6564902235365797,-0.6564902235365797,-0.5069170780930365,-0.0759429162498253,8.008213552361397,101,20.2,2014,2018,MIT,web,github.com,tomchentw,,,3,react google map react-component recompose hoc addons/infobox addons/markerclusterer circle directionsrenderer drawing/drawingmanager fusiontableslayer googlemap infowindow kmllayer marker overlayview places/searchbox polygon polyline rectangle streetviewpanorama trafficlayer visualization/heatmaplayer withgooglemap withscriptjs google-maps-javascript-api react-styleguidist
jest-serializer-html,npm,398,188,53,8,5,19,0.3245110915135041,-0.3245110915135041,0.2824031887676111,1.2151001582089374,4.487337440109514,11,2.2,2017,2021,MIT,multi,github.com,rayrutjes,,,5,jest snapshot serializer html snapshotserializer string vue vue.js test beautifier js-beautify unit-testing vuejs
@wix/motion-edm-autogen-query-wrapper,npm,398,2,0,0,0,10,2.123851640967086,-2.123851640967086,4.1693454857406325,1.8297415699416577,0.12594113620807665,239,59.75,2022,2025,Unknown,other,,,,,6,
plato,npm,399,287,4567,317,29,20,0.14266750356873148,-0.14266750356873148,-1.2415676796244588,0.8018179798782645,9.412731006160165,25,6.25,2013,2016,MIT,other,github.com,es-analysis,,,3,halstead visualize cyclomatic complexity report analysis analyze
vue-styleguidist,npm,398,113,2482,415,114,20,0.5440680443502757,-0.5440680443502757,-0.48906582324061404,-1.8704368195077195,2.642026009582478,372,53.142857142857146,2017,2023,MIT,docs,github.com,vue-styleguidist,,,0,design-system doc documentation markdown parser style-guide styleguide vue vue-components vuejs
accounting,npm,398,134,4987,529,15,21,0.4706391271917423,-0.4706391271917423,-0.7838850246055805,1.7292689647861035,11.482546201232033,3,0.75,2011,2014,MIT,devtools,github.com,openexchangerates,,,3,accounting number money currency format utilities finance exchange
gatsby-transformer-yaml,npm,398,105,55959,10259,1261,24,0.575667030421978,-0.575667030421978,-1.338003963288511,-4.710131776180705,0.11225188227241616,439,48.77777777777778,2017,2025,MIT,web,github.com,gatsbyjs,,,0,gatsby gatsby-plugin yaml blog compiler graphql react static-site-generator web-app
