company_name,website,logo_url,description,info_2,info_3,product_categories_
"Arctech Solar Holding Co., Ltd",http://www.arctechsolar.com/,assets/images/exhibitor-directory/1758874494_c353f3e2a66cce33e3b2575f037398351759133733_1758874494_c353f3e2a66cce33e3b2575f03739835.jpg,"Founded in 2009, Arctech(SSE-STAR:688408), is the world's leading provider of solar tracker and racking solutions. It has delivered 91 GW of capacity to 1,900+ solar plants across 40+ countries, driving global clean energy adoption.
Arctech has a global production base, spanning 4 countries, with an annual production capacity exceeding 30GW. The company has also partnered with global OEMs to enhance its global supply chain diversification. The company has three major product categories, including solar tracking systems, fixed-tilt structures, and BIPV solutions.",China,www.arctechsolar.com/,"Solar Energy > Manufacturers of cell and module encapsulation, crystal growth equipments, diffusion furnaces, laminators, mounting systems, concentrators, trackers and collectors , Solar Energy > Photovoltaic (PV) modules, hybrid systems, materials and equipments , Solar Energy > Solar water heating/cooling systems and solar pumps Testing, monitoring systems, project consultants, suppliers of building integrated photovoltaic (BIPV) and solar thermal engineering"
ARKA BRENSTECH PVT. LTD. (ABPL),http://www.brenstech.com,assets/images/exhibitor-directory/1760423892_arkanew021760424567_1760423892_arkanew02.png,"ARKA BRENStech is a name synonymous with Biogas, Renewable Energy, Natural and Sustainable Technology. We provide all of the services under a single umbrella relating to the planning, turnkey construction, and subsequent management of the biogas plants. We help businesses worldwide to tap into the new opportunities presented by biogas as a future energy source. We offer expert consultancy/EPC services right from the first scratch, i.e. starting from biomass assessment to feasibility to implementation of the projects. An end-to-end solution is given, including financial planning and social engineering for CBG plants.",India,www.brenstech.com,"other, Technical Consultant for Biogas/CBG Plants as well as Biogas labs setup."
Arka360,http://arka360.com/,assets/images/exhibitor-directory/dummy.png,"Arka360 is a versatile software and services platform tailored for solar installers. It offers a comprehensive suite of tools to streamline the entire solar business operation. From advanced solar design software and efficient lead management to rapid sales support and in-depth financial analysis, ARKA 360 empowers solar professionals to create, manage, and sell solar projects with precision and efficiency.",India,arka360.com/,"other, Solar design software"
ARKALIGHT SOLAR PRIVATE LIMITED,http://www.arkalightsolar.com,assets/images/exhibitor-directory/1760426614_arkalight-final1760426646_1760426614_arkalight-final.png,"Arkalight Solar Private Limited is a Gujarat-based solar manufacturer established in 2024. The company produces ALMM Approved, high-efficiency bifacial TopCon solar modules such as the AW-72-HT (570–590 W) and AB-66-HT (620–640 W) for commercial and industrial applications. Its advanced 1.2 GW automated production line ensures superior precision and quality. Arkalight Solar is committed to innovation, sustainability, and excellence in renewable energy, delivering reliable and powerful solar solutions for residential, commercial, and utility-scale projects across India and globally.",India,www.arkalightsolar.com,"Solar Energy > Manufacturers of cell and module encapsulation, crystal growth equipments, diffusion furnaces, laminators, mounting systems, concentrators, trackers and collectors , Solar Energy > Photovoltaic (PV) modules, hybrid systems, materials and equipments"
ARMATEC-FTS INDIA PVT LTD,http://www.armatec-fts.com,assets/images/exhibitor-directory/1759753544_logoarmatecanthrazit1759753861_1759753544_logoarmatecanthrazit.png,"ARMATEC-FTS INDIA PVT LTD is a subsidiary of ARMATEC-FTS GmbH, Germany — a leading manufacturer of high-performance agitators for Biogas. Our agitators are designed for maximum efficiency, durability, and low maintenance, ensuring optimal substrate homogenization and process stability. With German engineering and local service support, ARMATEC provides reliable mixing solutions tailored to Indian plant conditions.",India,www.armatec-fts.com,"ENERGY EFFICIENCY > Manufacturers of motors and pumps , Bio Energy > Analytical instruments manufacturers and service providers , other, AGITATORS FOR ANEROBIC DIGESTERS"
ARMY SOLAR ENERGY PRIVATE LIMITED,http://www.armysolar.in,assets/images/exhibitor-directory/1759747127_armysolarfinallogonobg1759747140_1759747127_armysolarfinallogonobg.png,"Army Solar Energy Pvt. Ltd. is the renewable energy arm of the Army Group, a trusted industrial house with over 30 years of manufacturing expertise in the textile machinery sector. From precision textile machinery to high-efficiency solar panels, our journey reflects a relentless pursuit of innovation, quality, and customer trust. Our goal is to bring the same level of commitment and reliability that earned us industry-wide respect in the textile sector into the renewable energy industry, enabling large corporate clients to confidently choose us as their long-term partner in sustainability.",India,www.armysolar.in,"Solar Energy > Photovoltaic (PV) modules, hybrid systems, materials and equipments"
Ashapower Pvt. Ltd.,http://www.ashapower.in ,assets/images/exhibitor-directory/1760335750_logo1page21760336159_1760335750_logo1page2.png,"Ashapower Pvt. Ltd. is Leading Solar MPPT manufacturing company. which focus on Quality of power, We are trying to understand people which solar is an unconditional energy.",India,www.ashapower.in,"Solar Energy > Inverters, charge controllers, batteries and module connectors , ENERGY EFFICIENCY > Manufacturers of LED and charge controllers , other, Solar MPPT manufacturing company also produce Solar MPPT PCU, Solar MPPT ESS and Home inverters"
ASK SOLAR STRUCTURES,http://www.asksolarstructures.co.in,assets/images/exhibitor-directory/dummy.png,"We are a dedicated manufacturer of solar panel mounting structures for both rooftop and ground-mounted projects. With a strong focus on quality, durability, and timely delivery, our solutions are designed to ensure reliable performance and ease of installation. Backed by 7 years of industry experience, we support solar EPC companies and project developers with robust and cost-effective structures tailored to project needs.",India,www.asksolarstructures.co.in,"Solar Energy > Manufacturers of cell and module encapsulation, crystal growth equipments, diffusion furnaces, laminators, mounting systems, concentrators, trackers and collectors"
ASOTE SOLUTIONS PVT. LTD.,http://asotsolar.com/,assets/images/exhibitor-directory/dummy.png,"ASOT Solar is a trusted solar panel manufacturer in India, dedicated to delivering high-performance and sustainable energy solutions. With a state-of-the-art facility in Gujarat, we currently have a production capacity of 600 MW, with expansion plans to 2.2 GW by 2025. Our advanced technology enables the manufacturing of TOPCon and N-Type modules, ensuring superior performance and reliability. ASOT Solar actively supports India’s renewable energy goals through participation in government-administered solar projects. Serving residential, commercial, and industrial sectors, we provide innovative and eco-friendly solar PV module solutions, driving the vision of a greener, carbon-free future for communities and partners.",India,asotsolar.com/,"Solar Energy > Photovoltaic (PV) modules, hybrid systems, materials and equipments"
Aster E Technologies,http://asteretech.com/,assets/images/exhibitor-directory/1759213193_logonewest1759213343_1759213193_logonewest.png,"Incorporated in 2009, Aster e Technologies is a leading technical consultant and supplier of equipment, materials, technologies, and services to the Solar Photovoltaic, Semiconductor, and Li-Battery manufacturing industries. With extensive experience of over 20+ GW module manufacturing machine and line installations and more than 20+ turnkey reliability laboratories set up, we specialize in turnkey module manufacturing lines, reliability lab setups, and Al Fab lines. Our expertise extends to analyzing business processes, applying technology-driven enhancements, and ensuring efficiency. Through strategic tie-ups with global innovators and trendsetters, we deliver cutting-edge solutions backed by strong after-sales support, ensuring long-term customer satisfaction.",India,asteretech.com/,"Solar Energy > System integrators, assemblers and distributors , Solar Energy > Turnkey solution providers"
asun trackers pvt ltd,http://www.asuntracker.com,assets/images/exhibitor-directory/1759221474_logo-asun-trackers1759221543_1759221474_logo-asun-trackers.png,"ASUN Trackers Pvt. Ltd. is a global leader in advanced solar PV tracking solutions, developed in collaboration with IIT Delhi. With patents granted across 42 countries, including India, USA, Canada, EU, and UK, ASUN delivers innovative technologies that maximize energy yield, optimize land use, and lower the Levelized Cost of Energy (LCoE). Its product portfolio includes the 2-Axis Tracker (AT 2X), Tilted Single Axis Tracker (AT 1XT), and Horizontal Single Axis Tracker (AT 1XH). Featuring unique E/W orientation, bifacial-friendly spacing, modular design, and reduced structural tonnage per MW, ASUN ensures higher uptime, superior ROI, and sustainable solar growth worldwide.",India,www.asuntracker.com,"Solar Energy > Manufacturers of cell and module encapsulation, crystal growth equipments, diffusion furnaces, laminators, mounting systems, concentrators, trackers and collectors"
