feature,reason,path,session_timestamp
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2025/12/09/rollout-2025-12-09T09-41-12-019b014e-62dd-7491-a13f-e3037c9c9ebd.jsonl,2025-12-09T04:11:12.990Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/09/rollout-2025-12-09T19-26-32-019b0366-42a4-7173-be2a-3b8b90f1b24b.jsonl,2025-12-09T13:56:32.036Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/10/rollout-2025-12-10T09-41-01-019b0674-9349-7f61-890b-ebb26e163584.jsonl,2025-12-10T04:11:01.833Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/10/rollout-2025-12-10T10-56-47-019b06b9-f0d4-77b0-a0e6-b80d0b1ff3c2.jsonl,2025-12-10T05:26:47.764Z
spawn_agents_on_csv / sub-agents,Batch-like task with high call volume and no fan-out delegation.,sessions/2025/12/10/rollout-2025-12-10T10-56-47-019b06b9-f0d4-77b0-a0e6-b80d0b1ff3c2.jsonl,2025-12-10T05:26:47.764Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/10/rollout-2025-12-10T13-32-08-019b0748-29af-7140-9105-fd4788cf0a51.jsonl,2025-12-10T08:02:08.431Z
image input/view_image,Task appears image/UI-heavy with no image tool usage.,sessions/2025/12/10/rollout-2025-12-10T13-32-08-019b0748-29af-7140-9105-fd4788cf0a51.jsonl,2025-12-10T08:02:08.431Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/10/rollout-2025-12-10T15-36-42-019b07ba-3581-7f33-87fe-a07b6c59ccbf.jsonl,2025-12-10T10:06:42.561Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/10/rollout-2025-12-10T19-21-20-019b0887-dece-7cb2-9240-a456a9585f1e.jsonl,2025-12-10T13:51:20.782Z
image input/view_image,Task appears image/UI-heavy with no image tool usage.,sessions/2025/12/10/rollout-2025-12-10T19-21-20-019b0887-dece-7cb2-9240-a456a9585f1e.jsonl,2025-12-10T13:51:20.782Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/11/rollout-2025-12-11T08-17-03-019b0b4e-0d0f-7700-9c8a-af06be1e96cf.jsonl,2025-12-11T02:47:03.183Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2025/12/11/rollout-2025-12-11T08-17-03-019b0b4e-0d0f-7700-9c8a-af06be1e96cf.jsonl,2025-12-11T02:47:03.183Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2025/12/11/rollout-2025-12-11T08-17-03-019b0b4e-0d0f-7700-9c8a-af06be1e96cf.jsonl,2025-12-11T02:47:03.183Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/11/rollout-2025-12-11T08-27-08-019b0b57-4aa4-7bc2-94b6-5ecc5f7f885a.jsonl,2025-12-11T02:57:08.772Z
sub-agents / awaiter,Long-running command executed without delegation/awaiter pattern.,sessions/2025/12/11/rollout-2025-12-11T08-27-08-019b0b57-4aa4-7bc2-94b6-5ecc5f7f885a.jsonl,2025-12-11T02:57:08.772Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2025/12/11/rollout-2025-12-11T08-27-08-019b0b57-4aa4-7bc2-94b6-5ecc5f7f885a.jsonl,2025-12-11T02:57:08.772Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2025/12/11/rollout-2025-12-11T08-27-08-019b0b57-4aa4-7bc2-94b6-5ecc5f7f885a.jsonl,2025-12-11T02:57:08.772Z
spawn_agents_on_csv / sub-agents,Batch-like task with high call volume and no fan-out delegation.,sessions/2025/12/11/rollout-2025-12-11T08-27-08-019b0b57-4aa4-7bc2-94b6-5ecc5f7f885a.jsonl,2025-12-11T02:57:08.772Z
spawn_agents_on_csv / sub-agents,Batch-like task with high call volume and no fan-out delegation.,sessions/2025/12/11/rollout-2025-12-11T21-59-31-019b0e3f-0dac-7f71-b5be-7cff52971f8d.jsonl,2025-12-11T16:29:31.949Z
sub-agents / awaiter,Long-running command executed without delegation/awaiter pattern.,sessions/2025/12/13/rollout-2025-12-13T14-38-03-019b16f7-9704-75f1-b726-105c6294b41f.jsonl,2025-12-13T09:08:03.460Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2025/12/13/rollout-2025-12-13T14-38-03-019b16f7-9704-75f1-b726-105c6294b41f.jsonl,2025-12-13T09:08:03.460Z
spawn_agents_on_csv / sub-agents,Batch-like task with high call volume and no fan-out delegation.,sessions/2025/12/13/rollout-2025-12-13T14-38-03-019b16f7-9704-75f1-b726-105c6294b41f.jsonl,2025-12-13T09:08:03.460Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/14/rollout-2025-12-14T20-59-30-019b1cf1-da0e-76f1-bbd5-1f4a27627edc.jsonl,2025-12-14T12:59:30.702Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/15/rollout-2025-12-15T10-01-49-019b1fbe-14a9-79a1-ab9c-b6068f321733.jsonl,2025-12-15T02:01:49.481Z
sub-agents / awaiter,Long-running command executed without delegation/awaiter pattern.,sessions/2025/12/15/rollout-2025-12-15T10-01-49-019b1fbe-14a9-79a1-ab9c-b6068f321733.jsonl,2025-12-15T02:01:49.481Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/15/rollout-2025-12-15T11-03-27-019b1ff6-8289-7672-94c8-03e81acba77d.jsonl,2025-12-15T03:03:27.625Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/15/rollout-2025-12-15T12-10-01-019b2033-74be-7b92-b094-1f7f83144484.jsonl,2025-12-15T04:10:01.790Z
spawn_agents_on_csv / sub-agents,Batch-like task with high call volume and no fan-out delegation.,sessions/2025/12/15/rollout-2025-12-15T12-10-01-019b2033-74be-7b92-b094-1f7f83144484.jsonl,2025-12-15T04:10:01.790Z
sub-agents / awaiter,Long-running command executed without delegation/awaiter pattern.,sessions/2025/12/16/rollout-2025-12-16T15-54-43-019b2627-88ab-7250-869e-398580c9b655.jsonl,2025-12-16T07:54:43.755Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/16/rollout-2025-12-16T17-51-40-019b2692-9985-77e3-8a01-0bed30f9b17f.jsonl,2025-12-16T09:51:40.421Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2025/12/16/rollout-2025-12-16T17-51-40-019b2692-9985-77e3-8a01-0bed30f9b17f.jsonl,2025-12-16T09:51:40.421Z
image input/view_image,Task appears image/UI-heavy with no image tool usage.,sessions/2025/12/16/rollout-2025-12-16T21-57-03-019b2773-406c-7330-964d-b5224c868237.jsonl,2025-12-16T13:57:03.212Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/17/rollout-2025-12-17T08-20-45-019b29ae-46a9-7470-bf29-4abffccd3e4c.jsonl,2025-12-17T00:20:45.865Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/17/rollout-2025-12-17T08-28-25-019b29b5-49a7-72a2-9c77-ddcad5d0bd19.jsonl,2025-12-17T00:28:25.383Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2025/12/17/rollout-2025-12-17T08-28-25-019b29b5-49a7-72a2-9c77-ddcad5d0bd19.jsonl,2025-12-17T00:28:25.383Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/17/rollout-2025-12-17T14-03-18-019b2ae7-e238-73d1-ade6-d3d874a35d73.jsonl,2025-12-17T06:03:18.456Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/17/rollout-2025-12-17T14-44-21-019b2b0d-77ec-7dd0-82f1-b6e0e2f483b4.jsonl,2025-12-17T06:44:21.612Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/18/rollout-2025-12-18T14-36-29-019b302c-9e94-7c43-9949-71757ce4f008.jsonl,2025-12-18T06:36:29.204Z
sub-agents / awaiter,Long-running command executed without delegation/awaiter pattern.,sessions/2025/12/18/rollout-2025-12-18T23-00-27-019b31fa-062d-7e10-8494-1a1666577658.jsonl,2025-12-18T15:00:27.821Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/18/rollout-2025-12-18T23-06-56-019b31ff-f3d4-7d53-8207-a2147f66da4e.jsonl,2025-12-18T15:06:56.340Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/19/rollout-2025-12-19T16-17-50-019b35af-c409-7632-badd-41a9a36a0dd8.jsonl,2025-12-19T08:17:50.089Z
spawn_agents_on_csv / sub-agents,Batch-like task with high call volume and no fan-out delegation.,sessions/2025/12/19/rollout-2025-12-19T16-17-50-019b35af-c409-7632-badd-41a9a36a0dd8.jsonl,2025-12-19T08:17:50.089Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/21/rollout-2025-12-21T17-14-46-019b4030-9e55-7d02-afd6-0f2852ac551d.jsonl,2025-12-21T09:14:46.741Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2025/12/21/rollout-2025-12-21T17-14-46-019b4030-9e55-7d02-afd6-0f2852ac551d.jsonl,2025-12-21T09:14:46.741Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/22/rollout-2025-12-22T15-14-35-019b44e8-ef8b-7552-8545-55cd4f00b8e6.jsonl,2025-12-22T07:14:35.019Z
image input/view_image,Task appears image/UI-heavy with no image tool usage.,sessions/2025/12/22/rollout-2025-12-22T15-14-35-019b44e8-ef8b-7552-8545-55cd4f00b8e6.jsonl,2025-12-22T07:14:35.019Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2025/12/22/rollout-2025-12-22T15-14-35-019b44e8-ef8b-7552-8545-55cd4f00b8e6.jsonl,2025-12-22T07:14:35.019Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/22/rollout-2025-12-22T16-00-30-019b4512-fca0-7762-b8d2-785fe2f78047.jsonl,2025-12-22T08:00:30.880Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2025/12/22/rollout-2025-12-22T16-00-30-019b4512-fca0-7762-b8d2-785fe2f78047.jsonl,2025-12-22T08:00:30.880Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/24/rollout-2025-12-24T13-49-02-019b4ee7-54c2-7751-a986-49248fd218e1.jsonl,2025-12-24T05:49:02.018Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2025/12/24/rollout-2025-12-24T13-49-02-019b4ee7-54c2-7751-a986-49248fd218e1.jsonl,2025-12-24T05:49:02.018Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/25/rollout-2025-12-25T00-07-49-019b511d-d8e9-7cd2-be39-6c5b7d46bd8c.jsonl,2025-12-24T16:07:49.225Z
image input/view_image,Task appears image/UI-heavy with no image tool usage.,sessions/2025/12/25/rollout-2025-12-25T00-07-49-019b511d-d8e9-7cd2-be39-6c5b7d46bd8c.jsonl,2025-12-24T16:07:49.225Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/25/rollout-2025-12-25T15-51-19-019b547d-a659-74d2-bef6-9052c4a0561e.jsonl,2025-12-25T07:51:19.385Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2025/12/25/rollout-2025-12-25T15-51-19-019b547d-a659-74d2-bef6-9052c4a0561e.jsonl,2025-12-25T07:51:19.385Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/28/rollout-2025-12-28T09-47-20-019b62a3-7d84-7810-9e9e-3ecf24177ec3.jsonl,2025-12-28T01:47:20.324Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2025/12/28/rollout-2025-12-28T09-47-20-019b62a3-7d84-7810-9e9e-3ecf24177ec3.jsonl,2025-12-28T01:47:20.324Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/29/rollout-2025-12-29T18-04-55-019b6991-6776-7bd0-84ef-e2cfaf048bad.jsonl,2025-12-29T10:04:55.542Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2025/12/29/rollout-2025-12-29T18-04-55-019b6991-6776-7bd0-84ef-e2cfaf048bad.jsonl,2025-12-29T10:04:55.542Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/30/rollout-2025-12-30T08-54-27-019b6cbf-cc35-7bb2-9dfc-61cfe1fdbf27.jsonl,2025-12-30T00:54:27.637Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2025/12/30/rollout-2025-12-30T08-54-27-019b6cbf-cc35-7bb2-9dfc-61cfe1fdbf27.jsonl,2025-12-30T00:54:27.637Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/30/rollout-2025-12-30T09-26-52-019b6cdd-7a6d-7921-9a8a-28b1cf3a0bf7.jsonl,2025-12-30T01:26:52.781Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2025/12/30/rollout-2025-12-30T09-26-52-019b6cdd-7a6d-7921-9a8a-28b1cf3a0bf7.jsonl,2025-12-30T01:26:52.781Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/30/rollout-2025-12-30T21-50-24-019b6f86-34bb-7762-8a09-3b64279cb056.jsonl,2025-12-30T13:50:24.955Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2025/12/31/rollout-2025-12-31T08-28-43-019b71ce-9910-7981-bef7-639453082bce.jsonl,2025-12-31T00:28:43.664Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/31/rollout-2025-12-31T08-41-52-019b71da-a101-7dc2-bbfa-1dcf02c1b67b.jsonl,2025-12-31T00:41:52.129Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/31/rollout-2025-12-31T16-37-49-019b738e-624d-7082-9fdb-b8ae0de71772.jsonl,2025-12-31T08:37:49.773Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2025/12/31/rollout-2025-12-31T16-37-49-019b738e-624d-7082-9fdb-b8ae0de71772.jsonl,2025-12-31T08:37:49.773Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2025/12/31/rollout-2025-12-31T16-37-49-019b738e-624d-7082-9fdb-b8ae0de71772.jsonl,2025-12-31T08:37:49.773Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2025/12/31/rollout-2025-12-31T17-33-32-019b73c1-647d-7743-9e23-cd824f5e2324.jsonl,2025-12-31T09:33:32.669Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2025/12/31/rollout-2025-12-31T17-33-32-019b73c1-647d-7743-9e23-cd824f5e2324.jsonl,2025-12-31T09:33:32.669Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2025/12/31/rollout-2025-12-31T17-33-32-019b73c1-647d-7743-9e23-cd824f5e2324.jsonl,2025-12-31T09:33:32.669Z
spawn_agents_on_csv / sub-agents,Batch-like task with high call volume and no fan-out delegation.,sessions/2025/12/31/rollout-2025-12-31T17-33-32-019b73c1-647d-7743-9e23-cd824f5e2324.jsonl,2025-12-31T09:33:32.669Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/01/rollout-2026-01-01T00-01-45-019b7524-cf6f-7082-b026-f1d41b7aa37f.jsonl,2025-12-31T16:01:45.327Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/01/rollout-2026-01-01T00-13-12-019b752f-4d74-7ed0-9398-d97390f48911.jsonl,2025-12-31T16:13:12.948Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/01/01/rollout-2026-01-01T00-13-12-019b752f-4d74-7ed0-9398-d97390f48911.jsonl,2025-12-31T16:13:12.948Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/01/rollout-2026-01-01T10-29-36-019b7763-9e8d-7723-a039-5e03f996a366.jsonl,2026-01-01T02:29:36.013Z
image input/view_image,Task appears image/UI-heavy with no image tool usage.,sessions/2026/01/01/rollout-2026-01-01T10-29-36-019b7763-9e8d-7723-a039-5e03f996a366.jsonl,2026-01-01T02:29:36.013Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/01/rollout-2026-01-01T10-52-52-019b7778-ebfa-7e40-ac06-122ffa79ef0a.jsonl,2026-01-01T02:52:52.090Z
image input/view_image,Task appears image/UI-heavy with no image tool usage.,sessions/2026/01/01/rollout-2026-01-01T10-52-52-019b7778-ebfa-7e40-ac06-122ffa79ef0a.jsonl,2026-01-01T02:52:52.090Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/03/rollout-2026-01-03T10-13-30-019b81a1-9a27-79a1-9685-490c39deab55.jsonl,2026-01-03T02:13:30.279Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/03/rollout-2026-01-03T20-01-38-019b83bc-0f08-7820-8d6d-59c55d7ef433.jsonl,2026-01-03T12:01:38.568Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/03/rollout-2026-01-03T22-29-21-019b8443-4c81-7722-afe7-54050b8609ef.jsonl,2026-01-03T14:29:21.665Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/01/03/rollout-2026-01-03T22-29-21-019b8443-4c81-7722-afe7-54050b8609ef.jsonl,2026-01-03T14:29:21.665Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2026/01/03/rollout-2026-01-03T22-29-21-019b8443-4c81-7722-afe7-54050b8609ef.jsonl,2026-01-03T14:29:21.665Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/04/rollout-2026-01-04T14-26-24-019b87af-825c-73f2-992f-cb848092758a.jsonl,2026-01-04T06:26:24.988Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/01/04/rollout-2026-01-04T14-26-24-019b87af-825c-73f2-992f-cb848092758a.jsonl,2026-01-04T06:26:24.988Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2026/01/04/rollout-2026-01-04T14-26-24-019b87af-825c-73f2-992f-cb848092758a.jsonl,2026-01-04T06:26:24.988Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/05/rollout-2026-01-05T10-45-20-019b8c0b-783f-78d2-83f8-2e1d756431b8.jsonl,2026-01-05T02:45:20.575Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/01/05/rollout-2026-01-05T10-45-20-019b8c0b-783f-78d2-83f8-2e1d756431b8.jsonl,2026-01-05T02:45:20.575Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/05/rollout-2026-01-05T10-48-40-019b8c0e-84be-75d3-a0e9-9105b74f6897.jsonl,2026-01-05T02:48:40.382Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/06/rollout-2026-01-06T14-11-25-019b91ee-8155-76a0-91ce-307c82bd90d1.jsonl,2026-01-06T06:11:25.653Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2026/01/06/rollout-2026-01-06T14-11-25-019b91ee-8155-76a0-91ce-307c82bd90d1.jsonl,2026-01-06T06:11:25.653Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/06/rollout-2026-01-06T16-14-41-019b925f-5985-7873-a3a2-97747c5a22b7.jsonl,2026-01-06T08:14:41.029Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/08/rollout-2026-01-08T10-20-36-019b9b67-e88a-71a2-a59a-1bf5c70a9308.jsonl,2026-01-08T02:20:36.874Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/01/08/rollout-2026-01-08T10-20-36-019b9b67-e88a-71a2-a59a-1bf5c70a9308.jsonl,2026-01-08T02:20:36.874Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/08/rollout-2026-01-08T17-57-07-019b9d09-da4a-7281-ac54-c168686c2a07.jsonl,2026-01-08T09:57:07.274Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2026/01/08/rollout-2026-01-08T17-57-07-019b9d09-da4a-7281-ac54-c168686c2a07.jsonl,2026-01-08T09:57:07.274Z
image input/view_image,Task appears image/UI-heavy with no image tool usage.,sessions/2026/01/08/rollout-2026-01-08T22-09-10-019b9df0-9ba2-7373-a8e6-8d2afc7fff3a.jsonl,2026-01-08T14:09:10.050Z
image input/view_image,Task appears image/UI-heavy with no image tool usage.,sessions/2026/01/08/rollout-2026-01-08T22-10-29-019b9df1-d2a9-78f1-8ad0-b3e8c119da61.jsonl,2026-01-08T14:10:29.673Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/08/rollout-2026-01-08T22-11-09-019b9df2-6eda-78e2-98c0-ef372d379c53.jsonl,2026-01-08T14:11:09.658Z
image input/view_image,Task appears image/UI-heavy with no image tool usage.,sessions/2026/01/08/rollout-2026-01-08T22-11-09-019b9df2-6eda-78e2-98c0-ef372d379c53.jsonl,2026-01-08T14:11:09.658Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/11/rollout-2026-01-11T11-45-16-019bab28-7e6b-7ab0-aec0-5beb8a4d3760.jsonl,2026-01-11T03:45:16.395Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/01/11/rollout-2026-01-11T11-45-16-019bab28-7e6b-7ab0-aec0-5beb8a4d3760.jsonl,2026-01-11T03:45:16.395Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/11/rollout-2026-01-11T12-15-50-019bab44-7ae9-70a2-af79-4f45b017d447.jsonl,2026-01-11T04:15:50.505Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/01/11/rollout-2026-01-11T12-15-50-019bab44-7ae9-70a2-af79-4f45b017d447.jsonl,2026-01-11T04:15:50.505Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/12/rollout-2026-01-12T22-59-03-019bb2b7-b8ad-7d12-b477-ea8b648ba904.jsonl,2026-01-12T14:59:03.469Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/01/12/rollout-2026-01-12T22-59-03-019bb2b7-b8ad-7d12-b477-ea8b648ba904.jsonl,2026-01-12T14:59:03.469Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/13/rollout-2026-01-13T09-52-08-019bb596-f679-74c3-af33-05289dd69af5.jsonl,2026-01-13T04:22:08.249Z
image input/view_image,Task appears image/UI-heavy with no image tool usage.,sessions/2026/01/13/rollout-2026-01-13T09-52-08-019bb596-f679-74c3-af33-05289dd69af5.jsonl,2026-01-13T04:22:08.249Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/13/rollout-2026-01-13T11-41-47-019bb5fb-5ac2-7160-807d-e7bbc903ce3a.jsonl,2026-01-13T06:11:47.522Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/01/13/rollout-2026-01-13T11-41-47-019bb5fb-5ac2-7160-807d-e7bbc903ce3a.jsonl,2026-01-13T06:11:47.522Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2026/01/13/rollout-2026-01-13T11-41-47-019bb5fb-5ac2-7160-807d-e7bbc903ce3a.jsonl,2026-01-13T06:11:47.522Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/16/rollout-2026-01-16T10-23-44-019bc526-fa8d-7ae3-bd54-a5ad4d447e78.jsonl,2026-01-16T04:53:44.717Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/16/rollout-2026-01-16T14-21-19-019bc600-7c68-7fc0-96bb-4cec86af660b.jsonl,2026-01-16T08:51:19.272Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/01/16/rollout-2026-01-16T14-21-19-019bc600-7c68-7fc0-96bb-4cec86af660b.jsonl,2026-01-16T08:51:19.272Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/18/rollout-2026-01-18T08-26-42-019bcf08-8b68-7432-8ea3-3d2c91f9b556.jsonl,2026-01-18T02:56:42.344Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2026/01/18/rollout-2026-01-18T08-26-42-019bcf08-8b68-7432-8ea3-3d2c91f9b556.jsonl,2026-01-18T02:56:42.344Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/20/rollout-2026-01-20T04-45-58-019bd88b-2c1d-70d1-8408-e5ad1f3581c8.jsonl,2026-01-19T23:15:58.109Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/01/20/rollout-2026-01-20T04-45-58-019bd88b-2c1d-70d1-8408-e5ad1f3581c8.jsonl,2026-01-19T23:15:58.109Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/20/rollout-2026-01-20T07-26-25-019bd91e-11d2-7ab3-9fd6-cff807546ede.jsonl,2026-01-20T01:56:25.170Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/01/20/rollout-2026-01-20T07-26-25-019bd91e-11d2-7ab3-9fd6-cff807546ede.jsonl,2026-01-20T01:56:25.170Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/20/rollout-2026-01-20T08-56-08-019bd970-3848-7572-b539-8a64b9cad5ee.jsonl,2026-01-20T03:26:08.968Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/01/20/rollout-2026-01-20T08-56-08-019bd970-3848-7572-b539-8a64b9cad5ee.jsonl,2026-01-20T03:26:08.968Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/20/rollout-2026-01-20T09-57-51-019bd9a8-b782-7e30-95d1-ff191bb1bbb8.jsonl,2026-01-20T04:27:51.554Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/20/rollout-2026-01-20T10-18-05-019bd9bb-3c7b-7800-abe0-5709ba913483.jsonl,2026-01-20T04:48:05.243Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/20/rollout-2026-01-20T17-14-12-019bdb38-35fe-79f0-a3fb-819251de3d73.jsonl,2026-01-20T11:44:12.798Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/01/20/rollout-2026-01-20T17-14-12-019bdb38-35fe-79f0-a3fb-819251de3d73.jsonl,2026-01-20T11:44:12.798Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/20/rollout-2026-01-20T20-57-01-019bdc04-337e-7332-9515-d881fcdb4063.jsonl,2026-01-20T15:27:01.502Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/21/rollout-2026-01-21T11-01-28-019bdf09-4fd2-78f1-a23e-3113fdb9d007.jsonl,2026-01-21T05:31:28.082Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/22/rollout-2026-01-22T10-40-49-019be41c-c3d3-74d2-98ed-9325c7eca25b.jsonl,2026-01-22T05:10:49.043Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/01/22/rollout-2026-01-22T10-40-49-019be41c-c3d3-74d2-98ed-9325c7eca25b.jsonl,2026-01-22T05:10:49.043Z
